time_s,x,y,z,vx,vy,vz,ax,ay,az,displacement_norm_m,speed_norm_m_s,acc_norm_m_s2
8.512132,0.010622437,-0.015047341,0.038750398,-0.003009442,0.008979655,-0.003297189,0.453358221,-1.352742416,0.496705906,0.042905151,0.010028081,1.510682786
8.513110,0.010619708,-0.015039199,0.038747408,-0.002573645,0.007679312,-0.002819724,0.437090181,-1.304201403,0.478882403,0.042898920,0.008575916,1.456474332
8.514088,0.010617397,-0.015032303,0.038744876,-0.002155918,0.006432885,-0.002362055,0.416377156,-1.242397324,0.456188910,0.042893644,0.007183961,1.387454276
8.515066,0.010615484,-0.015026594,0.038742780,-0.001760696,0.005253611,-0.001929044,0.391037719,-1.166788830,0.428426651,0.042889276,0.005867000,1.303018061
8.516044,0.010613944,-0.015022000,0.038741093,-0.001392593,0.004155256,-0.001525745,0.360890440,-1.076834572,0.395396851,0.042885762,0.004640406,1.202561132
8.517022,0.010612750,-0.015018435,0.038739784,-0.001056400,0.003152114,-0.001157407,0.325753893,-0.971993200,0.356900736,0.042883035,0.003520141,1.085478933
8.518000,0.010611866,-0.015015798,0.038738816,-0.000757085,0.002259011,-0.000829473,0.285446649,-0.851723365,0.312739529,0.042881018,0.002522763,0.951166911
8.518978,0.010611255,-0.015013975,0.038738146,-0.000499794,0.001491300,-0.000547582,0.239787280,-0.715483716,0.262714456,0.042879624,0.001665418,0.799020509
8.519956,0.010610873,-0.015012835,0.038737728,-0.000289851,0.000864866,-0.000317565,0.188594359,-0.562732905,0.206626742,0.042878752,0.000965844,0.628435172
8.520934,0.010610671,-0.015012232,0.038737506,-0.000132756,0.000396121,-0.000145449,0.131686457,-0.392929582,0.144277611,0.042878291,0.000442370,0.438806345
8.522890,0.010610583,-0.015011970,0.038737410,-0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.042878091,0.000000000,0.000000000
8.523881,0.010610581,-0.015011962,0.038737411,-0.000007487,0.000023679,0.000003746,-0.015000556,0.047441618,0.007505544,0.042878088,0.000025116,0.050319548
8.524871,0.010610563,-0.015011908,0.038737420,-0.000029500,0.000093298,0.000014760,-0.029324395,0.092743012,0.014672491,0.042878073,0.000098958,0.098369042
8.525862,0.010610517,-0.015011763,0.038737443,-0.000065373,0.000206753,0.000032710,-0.042981770,0.135936610,0.021505974,0.042878031,0.000219295,0.144182875
8.526853,0.010610429,-0.015011484,0.038737487,-0.000114451,0.000361970,0.000057266,-0.055982936,0.177054841,0.028011120,0.042877952,0.000383928,0.187795443
8.527844,0.010610287,-0.015011032,0.038737558,-0.000176090,0.000556911,0.000088107,-0.068338144,0.216130131,0.034193061,0.042877823,0.000590695,0.229241141
8.528834,0.010610077,-0.015010368,0.038737663,-0.000249653,0.000789567,0.000124914,-0.080057649,0.253194908,0.040056928,0.042877633,0.000837464,0.268554363
8.529825,0.010609788,-0.015009456,0.038737808,-0.000334517,0.001057962,0.000167376,-0.091151703,0.288281600,0.045607849,0.042877373,0.001122140,0.305769504
8.530816,0.010609410,-0.015008261,0.038737997,-0.000430066,0.001360152,0.000215184,-0.101630560,0.321422634,0.050850956,0.042877032,0.001442662,0.340920959
8.531807,0.010608933,-0.015006750,0.038738236,-0.000535697,0.001694226,0.000268037,-0.111504474,0.352650438,0.055791379,0.042876601,0.001797002,0.374043122
8.532797,0.010608346,-0.015004894,0.038738529,-0.000650815,0.002058305,0.000325636,-0.120783696,0.381997440,0.060434248,0.042876071,0.002183167,0.405170389
8.533788,0.010607640,-0.015002663,0.038738882,-0.000774836,0.002450541,0.000387690,-0.129478482,0.409496067,0.064784693,0.042875435,0.002599197,0.434337154
8.534779,0.010606808,-0.015000030,0.038739299,-0.000907186,0.002869119,0.000453912,-0.137599084,0.435178748,0.068847845,0.042874684,0.003043167,0.461577811
8.535770,0.010605840,-0.014996969,0.038739783,-0.001047301,0.003312255,0.000524018,-0.145155755,0.459077908,0.072628833,0.042873812,0.003513185,0.486926757
8.536760,0.010604730,-0.014993459,0.038740339,-0.001194628,0.003778200,0.000597734,-0.152158748,0.481225977,0.076132788,0.042872811,0.004007395,0.510418384
8.537751,0.010603471,-0.014989476,0.038740969,-0.001348623,0.004265233,0.000674785,-0.158618318,0.501655382,0.079364840,0.042871676,0.004523973,0.532087089
8.538742,0.010602056,-0.014985001,0.038741677,-0.001508753,0.004771669,0.000754906,-0.164544717,0.520398550,0.082330120,0.042870402,0.005061131,0.551967266
8.539733,0.010600479,-0.014980015,0.038742465,-0.001674495,0.005295853,0.000837835,-0.169948198,0.537487909,0.085033757,0.042868982,0.005617113,0.570093310
8.540723,0.010598736,-0.014974502,0.038743338,-0.001845335,0.005836162,0.000923315,-0.174839015,0.552955887,0.087480883,0.042867413,0.006190199,0.586499615
8.541714,0.010596821,-0.014968446,0.038744296,-0.002020771,0.006391006,0.001011095,-0.179227421,0.566834911,0.089676626,0.042865691,0.006778701,0.601220577
8.542705,0.010594730,-0.014961834,0.038745342,-0.002200310,0.006958827,0.001100928,-0.183123669,0.579157409,0.091626118,0.042863811,0.007380968,0.614290589
8.543696,0.010592460,-0.014954653,0.038746478,-0.002383470,0.007538099,0.001192572,-0.186538013,0.589955809,0.093334489,0.042861771,0.007995380,0.625744048
8.544686,0.010590007,-0.014946894,0.038747705,-0.002569778,0.008127328,0.001285791,-0.189480706,0.599262538,0.094806868,0.042859568,0.008620352,0.635615347
8.545677,0.010587367,-0.014938546,0.038749026,-0.002758772,0.008725051,0.001380355,-0.191962000,0.607110023,0.096048387,0.042857199,0.009254336,0.643938881
8.546668,0.010584539,-0.014929603,0.038750441,-0.002950000,0.009329841,0.001476036,-0.193992151,0.613530693,0.097064174,0.042854664,0.009895813,0.650749045
8.547659,0.010581521,-0.014920057,0.038751951,-0.003143021,0.009940297,0.001572614,-0.195581410,0.618556975,0.097859362,0.042851959,0.010543301,0.656080235
8.548649,0.010578311,-0.014909905,0.038753557,-0.003337401,0.010555057,0.001669872,-0.196740031,0.622221297,0.098439079,0.042849086,0.011195354,0.659966844
8.549640,0.010574908,-0.014899142,0.038755260,-0.003532721,0.011172785,0.001767601,-0.197478268,0.624556086,0.098808457,0.042846042,0.011850555,0.662443267
8.550631,0.010571311,-0.014887766,0.038757060,-0.003728568,0.011792182,0.001865593,-0.197806373,0.625593770,0.098972624,0.042842827,0.012507526,0.663543900
8.551622,0.010567520,-0.014875775,0.038758957,-0.003924541,0.012411977,0.001963648,-0.197734600,0.625366777,0.098936713,0.042839443,0.013164919,0.663303136
8.552612,0.010563534,-0.014863172,0.038760951,-0.004120249,0.013030934,0.002061571,-0.197273202,0.623907534,0.098705852,0.042835890,0.013821424,0.661755372
8.553603,0.010559356,-0.014849955,0.038763042,-0.004315311,0.013647849,0.002159170,-0.196432433,0.621248468,0.098285172,0.042832167,0.014475762,0.658935001
8.554594,0.010554984,-0.014836129,0.038765229,-0.004509356,0.014261548,0.002256261,-0.195222545,0.617422008,0.097679803,0.042828278,0.015126690,0.654876418
8.555585,0.010550421,-0.014821698,0.038767512,-0.004702024,0.014870891,0.002352663,-0.193653792,0.612460582,0.096894876,0.042824223,0.015772998,0.649614018
8.556575,0.010545668,-0.014806665,0.038769891,-0.004892964,0.015474770,0.002448200,-0.191736428,0.606396615,0.095935521,0.042820005,0.016413509,0.643182196
8.557566,0.010540726,-0.014791037,0.038772363,-0.005081837,0.016072108,0.002542702,-0.189480706,0.599262538,0.094806868,0.042815626,0.017047084,0.635615347
8.558557,0.010535599,-0.014774820,0.038774928,-0.005268311,0.016661861,0.002636005,-0.186896878,0.591090776,0.093514047,0.042811088,0.017672613,0.626947865
8.559548,0.010530288,-0.014758024,0.038777586,-0.005452067,0.017243018,0.002727947,-0.183995198,0.581913757,0.092062189,0.042806394,0.018289024,0.617214145
8.560538,0.010524797,-0.014740657,0.038780333,-0.005632794,0.017814598,0.002818374,-0.180785920,0.571763910,0.090456423,0.042801549,0.018895277,0.606448582
8.561529,0.010519128,-0.014722728,0.038783170,-0.005810194,0.018375653,0.002907137,-0.177279296,0.560673662,0.088701880,0.042796554,0.019490368,0.594685571
8.562520,0.010513285,-0.014704249,0.038786093,-0.005983977,0.018925269,0.002994089,-0.173485581,0.548675440,0.086803691,0.042791414,0.020073324,0.581959506
8.563511,0.010507272,-0.014685232,0.038789102,-0.006153863,0.019462561,0.003079092,-0.169415027,0.535801673,0.084766985,0.042786134,0.020643210,0.568304782
8.564501,0.010501092,-0.014665689,0.038792194,-0.006319584,0.019986677,0.003162010,-0.165077887,0.522084787,0.082596893,0.042780716,0.021199121,0.553755794
8.565492,0.010494751,-0.014645633,0.038795367,-0.006480879,0.020496800,0.003242715,-0.160484416,0.507557210,0.080298544,0.042775166,0.021740189,0.538346938
8.566483,0.010488252,-0.014625079,0.038798618,-0.006637501,0.020992141,0.003321081,-0.155644865,0.492251370,0.077877070,0.042769489,0.022265578,0.522112606
8.567474,0.010481600,-0.014604042,0.038801947,-0.006789210,0.021471946,0.003396989,-0.150569489,0.476199695,0.075337600,0.042763689,0.022774490,0.505087195
8.568464,0.010474801,-0.014582538,0.038805349,-0.006935779,0.021935492,0.003470324,-0.145268541,0.459434612,0.072685265,0.042757771,0.023266155,0.487305099
8.569455,0.010467859,-0.014560583,0.038808822,-0.007076988,0.022382087,0.003540978,-0.139752274,0.441988549,0.069925195,0.042751741,0.023739842,0.468800713
8.570446,0.010460780,-0.014538194,0.038812364,-0.007212629,0.022811075,0.003608847,-0.134030941,0.423893933,0.067062521,0.042745603,0.024194853,0.449608431
8.571437,0.010453569,-0.014515389,0.038815972,-0.007342505,0.023221827,0.003673830,-0.128114795,0.405183193,0.064102371,0.042739365,0.024630522,0.429762649
8.572427,0.010446233,-0.014492186,0.038819643,-0.007466427,0.023613749,0.003735834,-0.122014091,0.385888755,0.061049877,0.042733031,0.025046220,0.409297761
8.573418,0.010438777,-0.014468605,0.038823374,-0.007584217,0.023986280,0.003794771,-0.115739080,0.366043048,0.057910169,0.042726607,0.025441350,0.388248162
8.574409,0.010431207,-0.014444664,0.038827161,-0.007695709,0.024338889,0.003850556,-0.109300017,0.345678498,0.054688377,0.042720099,0.025815349,0.366648247
8.575400,0.010423530,-0.014420384,0.038831002,-0.007800744,0.024671079,0.003903110,-0.102707155,0.324827535,0.051389632,0.042713513,0.026167690,0.344532409
8.576390,0.010415752,-0.014395786,0.038834894,-0.007899175,0.024982383,0.003952360,-0.095970747,0.303522584,0.048019063,0.042706856,0.026497879,0.321935046
8.577381,0.010407880,-0.014370889,0.038838833,-0.007990865,0.025272367,0.003998238,-0.089101046,0.281796074,0.044581801,0.042700133,0.026805454,0.298890550
8.578372,0.010399920,-0.014345716,0.038842815,-0.008075687,0.025540631,0.004040678,-0.082108306,0.259680433,0.041082976,0.042693351,0.027089992,0.275433317
8.579363,0.010391880,-0.014320288,0.038846838,-0.008153525,0.025786804,0.004079625,-0.075002779,0.237208088,0.037527719,0.042686516,0.027351098,0.251597741
8.580353,0.010383766,-0.014294627,0.038850898,-0.008224271,0.026010550,0.004115022,-0.067794720,0.214411466,0.033921159,0.042679635,0.027588417,0.227418218
8.581344,0.010375586,-0.014268756,0.038854991,-0.008287829,0.026211563,0.004146824,-0.060494381,0.191322996,0.030268426,0.042672714,0.027801624,0.202929142
8.582335,0.010367347,-0.014242697,0.038859114,-0.008344113,0.026389570,0.004174986,-0.053112016,0.167975105,0.026574652,0.042665759,0.027990429,0.178164908
8.583326,0.010359055,-0.014216473,0.038863262,-0.008393046,0.026544329,0.004199469,-0.045657878,0.144400221,0.022844967,0.042658777,0.028154577,0.153159910
8.584316,0.010350718,-0.014190107,0.038867434,-0.008434563,0.026675633,0.004220243,-0.038142220,0.120630771,0.019084499,0.042651775,0.028293846,0.127948544
8.585307,0.010342344,-0.014163623,0.038871624,-0.008468608,0.026783305,0.004237277,-0.030575296,0.096699182,0.015298381,0.042644758,0.028408049,0.102565204
8.586298,0.010333940,-0.014137044,0.038875828,-0.008495134,0.026867199,0.004250549,-0.022967358,0.072637883,0.011491742,0.042637734,0.028497033,0.077044284
8.587289,0.010325514,-0.014110394,0.038880045,-0.008514107,0.026927204,0.004260042,-0.015328661,0.048479302,0.007669711,0.042630709,0.028560678,0.051420181
8.588279,0.010317072,-0.014083696,0.038884268,-0.008525501,0.026963239,0.004265743,-0.007669457,0.024255865,0.003837421,0.042623688,0.028598899,0.025727288
8.589270,0.010308623,-0.014056974,0.038888496,-0.008529301,0.026975256,0.004267645,-0.000000000,0.000000000,0.000000000,0.042616679,0.028611645,0.000000000
8.590261,0.010300174,-0.014030252,0.038892724,-0.008525501,0.026963239,0.004265743,0.007669457,-0.024255865,-0.003837421,0.042609688,0.028598899,0.025727288
8.591251,0.010291732,-0.014003554,0.038896947,-0.008514107,0.026927204,0.004260042,0.015328661,-0.048479302,-0.007669711,0.042602721,0.028560678,0.051420181
8.592242,0.010283306,-0.013976904,0.038901164,-0.008495134,0.026867199,0.004250549,0.022967358,-0.072637883,-0.011491742,0.042595783,0.028497033,0.077044284
8.593233,0.010274902,-0.013950325,0.038905368,-0.008468608,0.026783305,0.004237277,0.030575296,-0.096699182,-0.015298381,0.042588882,0.028408049,0.102565204
8.594224,0.010266528,-0.013923841,0.038909558,-0.008434563,0.026675633,0.004220243,0.038142220,-0.120630771,-0.019084499,0.042582023,0.028293846,0.127948544
8.595214,0.010258191,-0.013897475,0.038913730,-0.008393046,0.026544329,0.004199469,0.045657878,-0.144400221,-0.022844967,0.042575212,0.028154577,0.153159910
8.596205,0.010249899,-0.013871251,0.038917878,-0.008344113,0.026389570,0.004174986,0.053112016,-0.167975105,-0.026574652,0.042568454,0.027990429,0.178164908
8.597196,0.010241660,-0.013845192,0.038922001,-0.008287829,0.026211563,0.004146824,0.060494381,-0.191322996,-0.030268426,0.042561757,0.027801624,0.202929142
8.598187,0.010233480,-0.013819321,0.038926094,-0.008224271,0.026010550,0.004115022,0.067794720,-0.214411466,-0.033921159,0.042555124,0.027588417,0.227418218
8.599177,0.010225366,-0.013793660,0.038930154,-0.008153525,0.025786804,0.004079625,0.075002779,-0.237208088,-0.037527719,0.042548561,0.027351098,0.251597741
8.600168,0.010217326,-0.013768232,0.038934177,-0.008075687,0.025540631,0.004040678,0.082108306,-0.259680433,-0.041082976,0.042542074,0.027089992,0.275433317
8.601159,0.010209366,-0.013743059,0.038938159,-0.007990865,0.025272367,0.003998238,0.089101046,-0.281796074,-0.044581801,0.042535668,0.026805454,0.298890550
8.602150,0.010201494,-0.013718162,0.038942098,-0.007899175,0.024982383,0.003952360,0.095970747,-0.303522584,-0.048019063,0.042529348,0.026497879,0.321935046
8.603140,0.010193716,-0.013693564,0.038945990,-0.007800744,0.024671079,0.003903110,0.102707155,-0.324827535,-0.051389632,0.042523119,0.026167690,0.344532409
8.604131,0.010186039,-0.013669284,0.038949831,-0.007695709,0.024338889,0.003850556,0.109300017,-0.345678498,-0.054688377,0.042516985,0.025815349,0.366648247
8.605122,0.010178469,-0.013645343,0.038953618,-0.007584217,0.023986280,0.003794771,0.115739080,-0.366043048,-0.057910169,0.042510952,0.025441350,0.388248162
8.606113,0.010171013,-0.013621762,0.038957349,-0.007466427,0.023613749,0.003735834,0.122014091,-0.385888755,-0.061049877,0.042505023,0.025046220,0.409297761
8.607103,0.010163677,-0.013598559,0.038961020,-0.007342505,0.023221827,0.003673830,0.128114795,-0.405183193,-0.064102371,0.042499202,0.024630522,0.429762649
8.608094,0.010156466,-0.013575754,0.038964628,-0.007212629,0.022811075,0.003608847,0.134030941,-0.423893933,-0.067062521,0.042493495,0.024194853,0.449608431
8.609085,0.010149387,-0.013553365,0.038968170,-0.007076988,0.022382087,0.003540978,0.139752274,-0.441988549,-0.069925195,0.042487904,0.023739842,0.468800713
8.610076,0.010142445,-0.013531410,0.038971643,-0.006935779,0.021935492,0.003470324,0.145268541,-0.459434612,-0.072685265,0.042482434,0.023266155,0.487305099
8.611066,0.010135646,-0.013509906,0.038975045,-0.006789210,0.021471946,0.003396989,0.150569489,-0.476199695,-0.075337600,0.042477088,0.022774490,0.505087195
8.612057,0.010128994,-0.013488869,0.038978374,-0.006637501,0.020992141,0.003321081,0.155644865,-0.492251370,-0.077877070,0.042471870,0.022265578,0.522112606
8.613048,0.010122495,-0.013468315,0.038981625,-0.006480879,0.020496800,0.003242715,0.160484416,-0.507557210,-0.080298544,0.042466781,0.021740189,0.538346938
8.614039,0.010116154,-0.013448259,0.038984798,-0.006319584,0.019986677,0.003162010,0.165077887,-0.522084787,-0.082596893,0.042461827,0.021199121,0.553755794
8.615029,0.010109974,-0.013428716,0.038987890,-0.006153863,0.019462561,0.003079092,0.169415027,-0.535801673,-0.084766985,0.042457008,0.020643210,0.568304782
8.616020,0.010103961,-0.013409699,0.038990899,-0.005983977,0.018925269,0.002994089,0.173485581,-0.548675440,-0.086803691,0.042452329,0.020073324,0.581959506
8.617011,0.010098118,-0.013391220,0.038993822,-0.005810194,0.018375653,0.002907137,0.177279296,-0.560673662,-0.088701880,0.042447791,0.019490368,0.594685571
8.618002,0.010092449,-0.013373291,0.038996659,-0.005632794,0.017814598,0.002818374,0.180785920,-0.571763910,-0.090456423,0.042443396,0.018895277,0.606448582
8.618992,0.010086958,-0.013355924,0.038999406,-0.005452067,0.017243018,0.002727947,0.183995198,-0.581913757,-0.092062189,0.042439146,0.018289024,0.617214145
8.619983,0.010081647,-0.013339128,0.039002064,-0.005268311,0.016661861,0.002636005,0.186896878,-0.591090776,-0.093514047,0.042435043,0.017672613,0.626947865
8.620974,0.010076520,-0.013322911,0.039004629,-0.005081837,0.016072108,0.002542702,0.189480706,-0.599262538,-0.094806868,0.042431089,0.017047084,0.635615347
8.621965,0.010071578,-0.013307283,0.039007101,-0.004892964,0.015474770,0.002448200,0.191736428,-0.606396615,-0.095935521,0.042427284,0.016413509,0.643182196
8.622955,0.010066825,-0.013292250,0.039009480,-0.004702024,0.014870891,0.002352663,0.193653792,-0.612460582,-0.096894876,0.042423630,0.015772998,0.649614018
8.623946,0.010062262,-0.013277819,0.039011763,-0.004509356,0.014261548,0.002256261,0.195222545,-0.617422008,-0.097679803,0.042420128,0.015126690,0.654876418
8.624937,0.010057890,-0.013263993,0.039013950,-0.004315311,0.013647849,0.002159170,0.196432433,-0.621248468,-0.098285172,0.042416777,0.014475762,0.658935001
8.625928,0.010053712,-0.013250776,0.039016041,-0.004120249,0.013030934,0.002061571,0.197273202,-0.623907534,-0.098705852,0.042413579,0.013821424,0.661755372
8.626918,0.010049726,-0.013238173,0.039018035,-0.003924541,0.012411977,0.001963648,0.197734600,-0.625366777,-0.098936713,0.042410533,0.013164919,0.663303136
8.627909,0.010045935,-0.013226182,0.039019932,-0.003728568,0.011792182,0.001865593,0.197806373,-0.625593770,-0.098972624,0.042407639,0.012507526,0.663543900
8.628900,0.010042338,-0.013214806,0.039021732,-0.003532721,0.011172785,0.001767601,0.197478268,-0.624556086,-0.098808457,0.042404896,0.011850555,0.662443267
8.629891,0.010038935,-0.013204043,0.039023435,-0.003337401,0.010555057,0.001669872,0.196740031,-0.622221297,-0.098439079,0.042402304,0.011195354,0.659966844
8.630881,0.010035725,-0.013193891,0.039025041,-0.003143021,0.009940297,0.001572614,0.195581410,-0.618556975,-0.097859362,0.042399862,0.010543301,0.656080235
8.631872,0.010032707,-0.013184345,0.039026551,-0.002950000,0.009329841,0.001476036,0.193992151,-0.613530693,-0.097064174,0.042397569,0.009895813,0.650749045
8.632863,0.010029879,-0.013175402,0.039027966,-0.002758772,0.008725051,0.001380355,0.191962000,-0.607110023,-0.096048387,0.042395422,0.009254336,0.643938881
8.633854,0.010027239,-0.013167054,0.039029287,-0.002569778,0.008127328,0.001285791,0.189480706,-0.599262538,-0.094806868,0.042393420,0.008620352,0.635615347
8.634844,0.010024786,-0.013159295,0.039030514,-0.002383470,0.007538099,0.001192572,0.186538013,-0.589955809,-0.093334489,0.042391561,0.007995380,0.625744048
8.635835,0.010022516,-0.013152114,0.039031650,-0.002200310,0.006958827,0.001100928,0.183123669,-0.579157409,-0.091626118,0.042389841,0.007380968,0.614290589
8.636826,0.010020425,-0.013145502,0.039032696,-0.002020771,0.006391006,0.001011095,0.179227421,-0.566834911,-0.089676626,0.042388259,0.006778701,0.601220577
8.637817,0.010018510,-0.013139446,0.039033654,-0.001845335,0.005836162,0.000923315,0.174839015,-0.552955887,-0.087480883,0.042386811,0.006190199,0.586499615
8.638807,0.010016767,-0.013133933,0.039034527,-0.001674495,0.005295853,0.000837835,0.169948198,-0.537487909,-0.085033757,0.042385494,0.005617113,0.570093310
8.639798,0.010015190,-0.013128947,0.039035315,-0.001508753,0.004771669,0.000754906,0.164544717,-0.520398550,-0.082330120,0.042384303,0.005061131,0.551967266
8.640789,0.010013775,-0.013124472,0.039036023,-0.001348623,0.004265233,0.000674785,0.158618318,-0.501655382,-0.079364840,0.042383235,0.004523973,0.532087089
8.641780,0.010012516,-0.013120489,0.039036653,-0.001194628,0.003778200,0.000597734,0.152158748,-0.481225977,-0.076132788,0.042382284,0.004007395,0.510418384
8.642770,0.010011406,-0.013116979,0.039037209,-0.001047301,0.003312255,0.000524018,0.145155755,-0.459077908,-0.072628833,0.042381447,0.003513185,0.486926757
8.643761,0.010010438,-0.013113918,0.039037693,-0.000907186,0.002869119,0.000453912,0.137599084,-0.435178748,-0.068847845,0.042380717,0.003043167,0.461577811
8.644752,0.010009606,-0.013111285,0.039038110,-0.000774836,0.002450541,0.000387690,0.129478482,-0.409496067,-0.064784693,0.042380090,0.002599197,0.434337154
8.645743,0.010008900,-0.013109054,0.039038463,-0.000650815,0.002058305,0.000325636,0.120783696,-0.381997440,-0.060434248,0.042379558,0.002183167,0.405170389
8.646733,0.010008313,-0.013107198,0.039038756,-0.000535697,0.001694226,0.000268037,0.111504474,-0.352650438,-0.055791379,0.042379116,0.001797002,0.374043122
8.647724,0.010007836,-0.013105687,0.039038995,-0.000430066,0.001360152,0.000215184,0.101630560,-0.321422634,-0.050850956,0.042378756,0.001442662,0.340920959
8.648715,0.010007458,-0.013104492,0.039039184,-0.000334517,0.001057962,0.000167376,0.091151703,-0.288281600,-0.045607849,0.042378471,0.001122140,0.305769504
8.649706,0.010007169,-0.013103580,0.039039329,-0.000249653,0.000789567,0.000124914,0.080057649,-0.253194908,-0.040056928,0.042378254,0.000837464,0.268554363
8.650696,0.010006959,-0.013102916,0.039039434,-0.000176090,0.000556911,0.000088107,0.068338144,-0.216130131,-0.034193061,0.042378096,0.000590695,0.229241141
8.651687,0.010006817,-0.013102464,0.039039505,-0.000114451,0.000361970,0.000057266,0.055982936,-0.177054841,-0.028011120,0.042377988,0.000383928,0.187795443
8.652678,0.010006729,-0.013102185,0.039039549,-0.000065373,0.000206753,0.000032710,0.042981770,-0.135936610,-0.021505974,0.042377922,0.000219295,0.144182875
8.653669,0.010006683,-0.013102040,0.039039572,-0.000029500,0.000093298,0.000014760,0.029324395,-0.092743012,-0.014672491,0.042377887,0.000098958,0.098369042
8.655650,0.010006663,-0.013101978,0.039039582,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.042377873,0.000000000,0.000000000
8.656629,0.010006664,-0.013101960,0.039039591,0.000002877,0.000055142,0.000026195,0.005789939,0.110970976,0.052717045,0.042377875,0.000061115,0.122992551
8.657608,0.010006670,-0.013101836,0.039039649,0.000011167,0.000214032,0.000101676,0.011061376,0.212004253,0.100713160,0.042377893,0.000237218,0.234970845
8.658587,0.010006687,-0.013101510,0.039039804,0.000024370,0.000467089,0.000221892,0.015830023,0.303400972,0.144131405,0.042377939,0.000517689,0.336268645
8.659566,0.010006720,-0.013100894,0.039040097,0.000042002,0.000805027,0.000382430,0.020111593,0.385462277,0.183114837,0.042378025,0.000892236,0.427219718
8.660545,0.010006771,-0.013099909,0.039040565,0.000063594,0.001218853,0.000579019,0.023921797,0.458489311,0.217806515,0.042378164,0.001350893,0.508157828
8.661524,0.010006845,-0.013098486,0.039041241,0.000088691,0.001699872,0.000807528,0.027276348,0.522783214,0.248349498,0.042378365,0.001884020,0.579416742
8.662503,0.010006946,-0.013096562,0.039042155,0.000116856,0.002239680,0.001063966,0.030190958,0.578645130,0.274886843,0.042378636,0.002482307,0.641330224
8.663482,0.010007075,-0.013094084,0.039043332,0.000147665,0.002830172,0.001344480,0.032681339,0.626376201,0.297561610,0.042378985,0.003136767,0.694232041
8.664461,0.010007235,-0.013091006,0.039044794,0.000180711,0.003463533,0.001645360,0.034763203,0.666277569,0.316516857,0.042379419,0.003838741,0.738455957
8.665440,0.010007429,-0.013087291,0.039046559,0.000215601,0.004132247,0.001963035,0.036452262,0.698650378,0.331895642,0.042379943,0.004579897,0.774335738
8.666419,0.010007658,-0.013082907,0.039048642,0.000251959,0.004829091,0.002294072,0.037764229,0.723795769,0.343841024,0.042380563,0.005352230,0.802205149
8.667398,0.010007923,-0.013077829,0.039051054,0.000289423,0.005547137,0.002635181,0.038714816,0.742014884,0.352496061,0.042381281,0.006148062,0.822397956
8.668377,0.010008225,-0.013072041,0.039053804,0.000327648,0.006279751,0.002983212,0.039319735,0.753608867,0.358003812,0.042382100,0.006960041,0.835247924
8.669356,0.010008565,-0.013065531,0.039056896,0.000366301,0.007020595,0.003335151,0.039594699,0.758878859,0.360507335,0.042383023,0.007781141,0.841088819
8.670335,0.010008942,-0.013058294,0.039060334,0.000405069,0.007763625,0.003688130,0.039555418,0.758126003,0.360149689,0.042384050,0.008604665,0.840254405
8.671314,0.010009358,-0.013050331,0.039064117,0.000443651,0.008503094,0.004039416,0.039217606,0.751651441,0.357073932,0.042385182,0.009424241,0.833078449
8.672292,0.010009811,-0.013041649,0.039068242,0.000481763,0.009233546,0.004386419,0.038596975,0.739756316,0.351423123,0.042386418,0.010233823,0.819894716
8.673271,0.010010301,-0.013032257,0.039072703,0.000519135,0.009949823,0.004726689,0.037709237,0.722741770,0.343340319,0.042387757,0.011027695,0.801036970
8.674250,0.010010827,-0.013022174,0.039077493,0.000555513,0.010647059,0.005057913,0.036570104,0.700908946,0.332968580,0.042389198,0.011800464,0.776838979
8.675229,0.010011388,-0.013011419,0.039082602,0.000590660,0.011320687,0.005377921,0.035195288,0.674558986,0.320450965,0.042390739,0.012547066,0.747634506
8.676208,0.010011983,-0.013000017,0.039088019,0.000624352,0.011966430,0.005684683,0.033600501,0.643993032,0.305930530,0.042392375,0.013262764,0.713757317
8.677187,0.010012610,-0.012987999,0.039093728,0.000656381,0.012580310,0.005976308,0.031801456,0.609512226,0.289550336,0.042394104,0.013943145,0.675541178
8.678166,0.010013267,-0.012975398,0.039099714,0.000686555,0.013158640,0.006251046,0.029813865,0.571417712,0.271453440,0.042395921,0.014584126,0.633319855
8.679145,0.010013953,-0.012962248,0.039105961,0.000714698,0.013698031,0.006507285,0.027653440,0.530010632,0.251782901,0.042397822,0.015181950,0.587427112
8.680124,0.010014666,-0.012948591,0.039112449,0.000740648,0.014195387,0.006743555,0.025335893,0.485592127,0.230681777,0.042399802,0.015733185,0.538196714
8.681103,0.010015403,-0.012934469,0.039119157,0.000764258,0.014647908,0.006958526,0.022876937,0.438463341,0.208293127,0.042401855,0.016234727,0.485962429
8.682082,0.010016162,-0.012919927,0.039126066,0.000785399,0.015053087,0.007151007,0.020292283,0.388925415,0.184760009,0.042403974,0.016683800,0.431058020
8.683061,0.010016940,-0.012905012,0.039133151,0.000803954,0.015408713,0.007319948,0.017597644,0.337279493,0.160225482,0.042406154,0.017077951,0.373817253
8.684040,0.010017735,-0.012889775,0.039140390,0.000819823,0.015712870,0.007464439,0.014808732,0.283826716,0.134832605,0.042408388,0.017415058,0.314573894
8.685019,0.010018544,-0.012874265,0.039147758,0.000832923,0.015963937,0.007583709,0.011941258,0.228868227,0.108724434,0.042410669,0.017693324,0.253661707
